,gene,decouple_TAC,couple_TAC,decouple_cortex,couple_cortex,decouple_irs,couple_irs,decouple_medulla,couple_medulla
165,CHD6,0.0026558744735371426,-0.0026658744735371426,0.008931863865349485,-0.008941863865349484,0.009021949341085647,-0.009031949341085647,0.012956958904795354,-0.012966958904795354
166,COL17A1,0.004473031989264034,-0.004483031989264034,0.008074023023548052,-0.008084023023548052,0.011724532738802085,-0.011734532738802084,0.009440742068087093,-0.009450742068087093
167,CPNE8,0.004559564917867985,-0.004569564917867985,-0.007071682580718608,0.007061682580718608,0.001970836596150799,-0.001980836596150799,0.005092149258585352,-0.005102149258585351
168,CTDSP2,0.0091763101576837,-0.009186310157683699,0.0026220621481412992,-0.0026320621481412993,-0.019501781713818167,0.019491781713818167,-0.006600108955897702,0.006590108955897702
169,CUX1,0.0024842433400541486,-0.0024942433400541486,0.011464867837390605,-0.011474867837390604,0.008899272313069681,-0.00890927231306968,0.011315802658165952,-0.011325802658165952
170,CXCL14,0.007908448851248417,-0.007918448851248417,0.0034486729472158334,-0.0034586729472158334,-0.02135497637574508,0.02134497637574508,-0.0031444762281254146,0.0031344762281254146
171,DAB2IP,0.0028227218377012905,-0.0028327218377012906,0.006977043843940933,-0.006987043843940933,0.011934801230510272,-0.011944801230510272,0.0022544569993567104,-0.0022644569993567104
172,DDIT4,0.00480210072341658,-0.00481210072341658,-0.007867175139641608,0.007857175139641608,-0.018090178642229574,0.018080178642229574,-0.012139455692021517,0.012129455692021517
173,DLX3,0.009006282799742062,-0.009016282799742061,0.0032105181346175488,-0.003220518134617549,0.00845600546140321,-0.00846600546140321,0.009678133702683209,-0.009688133702683208
174,DNAJB1,0.0034638310296097735,-0.0034738310296097735,0.006512260263748584,-0.006522260263748584,-0.0074023862406370905,0.007392386240637091,-0.00660846936902558,0.00659846936902558
175,DSP,0.0036813045764800267,-0.0036913045764800268,0.00995280527216863,-0.00996280527216863,0.009055042302682628,-0.009065042302682628,0.006586748662475689,-0.006596748662475688
176,EGR3,0.0064333816930779025,-0.006443381693077902,0.007862477180770225,-0.007872477180770224,-0.005598007338094485,0.0055880073380944854,0.005954363383673986,-0.005964363383673985
177,EPHB6,0.00973455421252259,-0.009744554212522589,-0.0002451477360664589,0.0002351477360664589,-0.01664876794670901,0.016638767946709012,0.002271527308983723,-0.002281527308983723
178,ERF,0.009767679535839006,-0.009777679535839006,0.009846588117594507,-0.009856588117594507,-0.014025396996767456,0.014015396996767456,-0.007731523835399906,0.0077215238353999065
179,FAM120A,0.0030417210966422054,-0.0030517210966422054,0.0100778386133831,-0.0100878386133831,0.008263023774928338,-0.008273023774928338,0.008003346365237293,-0.008013346365237293
180,FGFR1,0.0030682765470195147,-0.0030782765470195148,0.0021537451991106987,-0.0021637451991106988,0.006018929741853252,-0.006028929741853251,-0.01277796730275245,0.01276796730275245
181,FGFR2,0.0028364604989312564,-0.0028464604989312564,0.008078311787859074,-0.008088311787859074,0.011741310329133198,-0.011751310329133197,0.0088535769225635,-0.0088635769225635
182,FGFR3,-0.0007872539102033727,0.0007772539102033726,0.012916698062697324,-0.012926698062697323,-0.0041783674681564326,0.004168367468156433,-0.01042420938938611,0.01041420938938611
183,FHOD3,0.005782753570520591,-0.00579275357052059,0.01200654804533198,-0.01201654804533198,0.012026380810418416,-0.012036380810418416,0.008656215363115477,-0.008666215363115477
184,FNBP1,0.004485539079817177,-0.004495539079817177,0.009053996816580007,-0.009063996816580006,0.0066374607063041935,-0.006647460706304193,0.004586179063055848,-0.004596179063055848
185,FNDC3B,0.00340098973319395,-0.00341098973319395,0.009952921885100594,-0.009962921885100593,-0.003615716472545716,0.003605716472545716,0.009260493328602126,-0.009270493328602126
186,FST,0.0014681238950476488,-0.0014781238950476489,-0.009240871807990478,0.009230871807990478,-0.00953557880218664,0.00952557880218664,-0.01645770419959624,0.01644770419959624
187,GOLIM4,0.003018292578076079,-0.003028292578076079,0.009524566177908617,-0.009534566177908616,0.0021811174705937547,-0.0021911174705937547,0.008125613453499755,-0.008135613453499755
188,GRHL1,0.005662722466970124,-0.005672722466970124,0.008713520765030694,-0.008723520765030694,-0.0004355402520620777,0.00042554025206207767,0.006070693804604649,-0.006080693804604648
189,GRHL2,-0.000988702947016848,0.0009787029470168479,0.009884743816274355,-0.009894743816274355,-0.006399585678040665,0.006389585678040665,0.0036950150064277987,-0.0037050150064277987
190,GSE1,0.003775880691927483,-0.003785880691927483,0.0049791158131777535,-0.004989115813177753,0.0010065387336202353,-0.0010165387336202353,0.007452599069005195,-0.007462599069005194
191,HDAC4,0.004055583892873332,-0.004065583892873332,0.010142855569260867,-0.010152855569260866,0.013435076135970156,-0.013445076135970156,0.007387602723440426,-0.007397602723440425
192,HOXB6,0.009379944612045131,-0.00938994461204513,0.00224680440858141,-0.00225680440858141,-0.011883901375997527,0.011873901375997527,-0.0010343373447986165,0.0010243373447986165
193,HOXC13,0.005027875792057768,-0.005037875792057767,0.007276738936792371,-0.00728673893679237,-0.02542703632128126,0.02541703632128126,-1.937526529115219e-05,9.375265291152188e-06
194,HTRA1,-0.0009921710619872001,0.0009821710619872,0.006716068895453939,-0.006726068895453938,-0.017679082604670424,0.017669082604670424,0.0021363390039084162,-0.0021463390039084163
195,ID3,0.00616732325655725,-0.00617732325655725,-0.0029390789931442035,0.0029290789931442035,-0.01060004205038824,0.01059004205038824,-0.013516241623622562,0.013506241623622562
196,IFFO2,0.0068818465979212096,-0.006891846597921209,0.0005373842694199604,-0.0005473842694199605,0.0031855520309507918,-0.003195552030950792,0.008180153298564016,-0.008190153298564016
197,IRX2,0.007333601972273875,-0.007343601972273874,0.003601682017306776,-0.003611682017306776,-0.004677071230045973,0.004667071230045974,0.0027321009071639285,-0.0027421009071639285
198,ISM1,0.009707389837762037,-0.009717389837762037,0.0006639615867528315,-0.0006739615867528315,-0.003392055725590176,0.003382055725590176,-0.012216571729135886,0.012206571729135886
199,ITGA6,0.003675761772153771,-0.003685761772153771,0.009675605552483271,-0.00968560555248327,-0.000234028462647487,0.000224028462647487,0.009067028398543314,-0.009077028398543314
200,ITGB5,0.004548623605092131,-0.00455862360509213,0.008489555472345978,-0.008499555472345977,0.010528270464755615,-0.010538270464755615,-0.0006726129559637833,0.0006626129559637833
201,JAG1,0.0034382507114905647,-0.0034482507114905647,0.004619545598313346,-0.004629545598313346,0.005941589639613873,-0.0059515896396138725,0.005223444865532029,-0.005233444865532028
202,KLF6,0.002051433759788071,-0.002061433759788071,0.010999754806367015,-0.011009754806367015,0.008736019366277728,-0.008746019366277728,0.00048361354958761926,-0.0004936135495876193
203,KLHL29,0.005897389641360329,-0.005907389641360328,0.007557876147437165,-0.007567876147437164,-0.004683011513596083,0.0046730115135960835,0.004801977835350094,-0.004811977835350093
204,KRT17,0.003319369865855848,-0.003329369865855848,0.009562825932843452,-0.009572825932843452,0.003350284215117308,-0.003360284215117308,0.011011824435453621,-0.01102182443545362
205,LEF1,0.004535093496727954,-0.004545093496727954,0.005703940820326908,-0.005713940820326908,0.004943050671604346,-0.0049530506716043456,0.007849901214154825,-0.007859901214154825
206,LGALS3,0.0035042870569943485,-0.0035142870569943485,0.005744612581420339,-0.005754612581420338,-0.007935857679451971,0.007925857679451972,0.007666153194734182,-0.007676153194734182
207,LRP1,0.003479375069574124,-0.003489375069574124,0.0102447762648252,-0.0102547762648252,0.0024963177111632096,-0.0025063177111632096,0.010848635123852549,-0.010858635123852548
208,LRRFIP1,0.007885663468492371,-0.00789566346849237,0.012263767795034797,-0.012273767795034796,0.007469644275301321,-0.0074796442753013205,-0.006022185544148309,0.0060121855441483095
209,LRRFIP2,0.002487856539534372,-0.002497856539534372,0.016960437979890775,-0.016970437979890774,-0.0014143067957724659,0.0014043067957724658,0.007531505325334462,-0.007541505325334461
210,MACF1,0.003040342794936826,-0.003050342794936826,0.006596890096574104,-0.0066068900965741036,0.00964322506852279,-0.00965322506852279,0.006133246888974833,-0.006143246888974833
211,MAML3,0.00530395151631359,-0.00531395151631359,0.006487847869320995,-0.006497847869320995,0.005288116919929739,-0.005298116919929739,0.001561694492962326,-0.0015716944929623261
212,MBD2,0.0038368276030112114,-0.0038468276030112114,0.007453042620357453,-0.0074630426203574525,0.008912148765446867,-0.008922148765446867,0.008212188674330004,-0.008222188674330003
213,MICAL2,0.005576311902587006,-0.005586311902587005,0.007396192124397197,-0.007406192124397196,0.008840995161883011,-0.00885099516188301,0.005957660024145897,-0.005967660024145897
214,MICAL3,0.006087624443528408,-0.006097624443528408,0.00830533513450496,-0.00831533513450496,-0.002872196779506203,0.002862196779506203,0.004880117747432036,-0.004890117747432036
215,MINK1,0.008252557932959495,-0.008262557932959495,0.00689368034470865,-0.006903680344708649,-0.019208919106933356,0.019198919106933356,0.0016565759272270247,-0.0016665759272270248
216,MT1,0.005874235844330888,-0.005884235844330888,0.010138678000823104,-0.010148678000823103,-0.006944822076934587,0.006934822076934587,-0.002553951283215672,0.002543951283215672
217,MTMR2,0.006820239901629999,-0.006830239901629998,0.008778056325353403,-0.008788056325353403,-0.004546881655739951,0.0045368816557399515,0.00665366733900892,-0.00666366733900892
218,MYO18A,0.007131434558909473,-0.007141434558909473,0.01016431778140836,-0.01017431778140836,0.004875255126395486,-0.004885255126395486,0.015896185122236672,-0.015906185122236672
219,NFIL3,0.007828245990931744,-0.007838245990931744,0.008620386634414445,-0.008630386634414445,-0.011129452352321989,0.01111945235232199,-0.007429002992847572,0.0074190029928475724
220,NFKBIA,0.005544393151744667,-0.005554393151744667,0.010189486250567217,-0.010199486250567217,0.0071820868755956835,-0.007192086875595683,-0.006419010148226989,0.006409010148226989
221,NHSL1,0.0027805330454998833,-0.0027905330454998834,0.00864296924985257,-0.008652969249852569,0.013149762729790224,-0.013159762729790223,0.008143033548570613,-0.008153033548570613
222,NOTCH1,0.0060038188440990625,-0.006013818844099062,0.005616604151598301,-0.0056266041515983,0.005582958598136206,-0.005592958598136206,0.010716510689060571,-0.01072651068906057
223,OSBPL1A,0.0064355861855150895,-0.006445586185515089,0.007025875510002111,-0.0070358755100021105,-0.002666982658906039,0.002656982658906039,0.0020653105225848373,-0.0020753105225848373
224,OVOL1,0.007587500154600205,-0.007597500154600204,0.00944147584292987,-0.009451475842929869,-0.010230037658555957,0.010220037658555958,-0.003422424277467792,0.003412424277467792
225,PLEKHG1,0.005605041377028372,-0.0056150413770283715,0.011445867728343037,-0.011455867728343037,0.013090451207230375,-0.013100451207230374,0.005712717589771224,-0.005722717589771224
226,PLXNA1,0.004982626556088374,-0.004992626556088373,0.007734452726598048,-0.007744452726598048,0.006023617064244036,-0.006033617064244035,0.006300040919498359,-0.006310040919498359
227,POLDIP3,0.0019484539655397343,-0.0019584539655397343,0.004719611571605609,-0.004729611571605608,-0.004580915794367105,0.004570915794367105,0.005724926742010764,-0.005734926742010763
228,PPFIA1,0.007526207556454348,-0.0075362075564543475,0.0056309405073528,-0.005640940507352799,0.007253778872920377,-0.007263778872920377,0.0028489303476069427,-0.0028589303476069428
229,PPFIBP2,0.0031962605378364414,-0.0032062605378364415,0.012717184771907919,-0.012727184771907919,-0.004721580175750487,0.004711580175750487,0.012276345823521717,-0.012286345823521717
230,PPL,0.0076835506550033544,-0.007693550655003354,0.008354701300744852,-0.008364701300744851,0.0072060627323515675,-0.007216062732351567,0.0014542710575906614,-0.0014642710575906615
231,PPP1R14C,0.003075935358285757,-0.003085935358285757,0.007814616283209369,-0.007824616283209369,-0.004286606749128813,0.004276606749128813,-0.0013425942710260513,0.0013325942710260513
232,PRKCD,0.004276412111670555,-0.004286412111670555,0.008974977996974026,-0.008984977996974026,0.002261907230915003,-0.002271907230915003,-0.0017912408039914146,0.0017812408039914146
233,PRRC2B,0.005683439150880459,-0.005693439150880459,0.005964054115584538,-0.005974054115584538,0.012285107635383513,-0.012295107635383513,0.0066447080023033095,-0.006654708002303309
234,PTCH2,0.004519475666345155,-0.004529475666345154,0.011241817612941657,-0.011251817612941657,-0.005787646854414352,0.005777646854414353,0.013524611357945637,-0.013534611357945637
235,PTPN13,0.00358947441307067,-0.00359947441307067,0.007072851257860321,-0.007082851257860321,0.008130058359747283,-0.008140058359747283,0.007113874693978506,-0.007123874693978505
236,PXN,0.009423995112395028,-0.009433995112395028,-0.009627761571246396,0.009617761571246396,-0.010289745140620213,0.010279745140620213,-0.004822657859277532,0.0048126578592775325
237,RANBP9,0.005537667799264061,-0.00554766779926406,0.011085258766265801,-0.011095258766265801,0.008007700233036444,-0.008017700233036443,-0.0018075979467321451,0.001797597946732145
238,RGMB,0.01065583497477364,-0.01066583497477364,-0.009202985299394742,0.009192985299394742,-0.014632980258501585,0.014622980258501585,-0.00022452949503803943,0.00021452949503803943
239,RUNX1,0.00438426978154343,-0.00439426978154343,0.009082713963482189,-0.009092713963482189,-0.04583810955812799,0.04582810955812799,0.008580426605152014,-0.008590426605152014
240,RXRA,3.092445906587721e-05,-4.092445906587721e-05,0.012523429381258652,-0.012533429381258652,0.0075737061468895694,-0.007583706146889569,0.006675640226470159,-0.006685640226470158
241,SAFB,0.005018249132901539,-0.005028249132901539,0.010718012189923923,-0.010728012189923922,0.009809860728370923,-0.009819860728370922,0.00810941156876882,-0.00811941156876882
242,SEMA4B,0.004935244819191255,-0.0049452448191912544,0.010006040510083525,-0.010016040510083524,-0.008060472289433032,0.008050472289433033,-0.010442673305440589,0.01043267330544059
243,SGK1,0.009166717250801606,-0.009176717250801606,0.008540110717822763,-0.008550110717822763,-0.00509147948041952,0.00508147948041952,-0.004357363990408647,0.004347363990408647
244,SH3BP4,0.005742743162084202,-0.005752743162084201,-0.016252296596984073,0.016242296596984073,-0.02098620114943328,0.02097620114943328,-0.008933443144673384,0.008923443144673384
245,SIK1,0.006707526018220056,-0.006717526018220055,0.0062469461978242324,-0.006256946197824232,0.005565364794876543,-0.005575364794876542,0.012655503958553901,-0.012665503958553901
246,SLC23A2,0.008799554489810707,-0.008809554489810707,0.0065229396832066355,-0.006532939683206635,-0.00936159852052014,0.00935159852052014,0.00848137010278402,-0.008491370102784019
247,SLC30A1,0.0021266367472878717,-0.0021366367472878717,0.004600974033160579,-0.004610974033160579,0.008559442237241852,-0.008569442237241851,0.011382380511150217,-0.011392380511150216
248,SLC39A10,0.004338717817026064,-0.004348717817026063,0.005800239480986208,-0.0058102394809862075,0.010931894000105774,-0.010941894000105774,0.004836360910891846,-0.0048463609108918455
249,SLC7A6,0.003419744359926251,-0.003429744359926251,-0.0037436728693857196,0.0037336728693857196,,,-0.005247511981418138,0.005237511981418138
250,SREBF2,0.0052294915015981824,-0.005239491501598182,0.00575303574958036,-0.005763035749580359,-0.003003043069642705,0.002993043069642705,0.00939294403571439,-0.00940294403571439
251,SSBP3,0.0033791708861136693,-0.0033891708861136694,0.0069809110084081555,-0.006990911008408155,0.0006077351614752202,-0.0006177351614752202,0.008396489693785009,-0.008406489693785008
252,ST14,0.006470037319978042,-0.006480037319978042,0.007399190500500918,-0.007409190500500918,0.0009136231123619276,-0.0009236231123619276,0.008413589085775858,-0.008423589085775857
253,TACC2,0.004601819085127884,-0.0046118190851278835,0.009754906797507928,-0.009764906797507928,0.009660481109366029,-0.009670481109366028,0.007938332888670824,-0.007948332888670823
254,TBC1D10A,0.002136328246388132,-0.002146328246388132,0.011219287632018377,-0.011229287632018376,-0.010340903675469068,0.010330903675469068,-0.010464174355231809,0.01045417435523181
255,TFAP2A,0.0072203045889459305,-0.00723030458894593,0.0035669277126315346,-0.0035769277126315347,-0.00837521967037605,0.00836521967037605,0.008953642258202263,-0.008963642258202262
256,TGIF1,0.0077880814182570285,-0.007798081418257028,-0.0022525443073024565,0.0022425443073024564,-0.020973089267974906,0.020963089267974907,-0.014956927143804047,0.014946927143804047
257,TNFRSF19,0.003277696595914592,-0.003287696595914592,0.009999065539529242,-0.010009065539529242,-0.00537263649758174,0.00536263649758174,0.005955716447710743,-0.005965716447710743
258,TNS1,0.0018112171218151799,-0.0018212171218151799,0.006551554095189108,-0.006561554095189107,-0.0016376468626243673,0.0016276468626243673,0.0005584141769330864,-0.0005684141769330864
259,TNS4,0.00719893303395306,-0.00720893303395306,0.005244900432720953,-0.005254900432720953,0.009031095441585799,-0.009041095441585798,0.006474754245268624,-0.006484754245268624
260,TRIM29,0.007832232039707773,-0.007842232039707773,0.008706545959191916,-0.008716545959191916,0.01001579606347551,-0.01002579606347551,0.008219071006320494,-0.008229071006320494
261,TRP53BP2,0.0054662405393999525,-0.005476240539399952,0.011221495787486796,-0.011231495787486796,-0.0026085225845297183,0.0025985225845297183,-0.004402071926643686,0.004392071926643686
262,VGLL4,0.005198890858885821,-0.005208890858885821,0.005964890185965979,-0.005974890185965979,0.006487595646842648,-0.006497595646842647,0.0024579342028148154,-0.0024679342028148155
263,ZFAND5,0.0018923899777603809,-0.001902389977760381,0.009031639249405171,-0.00904163924940517,0.003440936858554261,-0.003450936858554261,0.008953637116704244,-0.008963637116704243
264,ZFP750,0.006172936278058649,-0.006182936278058649,0.0029617003877263903,-0.0029717003877263904,0.004973587458964798,-0.004983587458964798,0.0023798394099735637,-0.0023898394099735637
265,ZMYND8,0.0032276739047536612,-0.0032376739047536613,0.009794446564767023,-0.009804446564767023,0.01416239134688213,-0.01417239134688213,0.011495061766552739,-0.011505061766552738
266,WNT3,0.003986507430903466,-0.0039965074309034655,0.006643502253881842,-0.006653502253881841,,,0.01012249359961398,-0.01013249359961398
267,GATA3,0.007572531908558375,-0.007582531908558374,-0.001863367271208921,0.001853367271208921,0.006751697185702649,-0.006761697185702648,0.009494805160227424,-0.009504805160227423
