,gene,decouple_TAC,couple_TAC,decouple_cortex,couple_cortex,decouple_irs,couple_irs,decouple_medulla,couple_medulla
143,CNTLN,0.007330858818578478,-0.007340858818578478,0.01756940408965968,-0.01757940408965968,0.006877476135555963,-0.006887476135555962,-0.026253600165721973,0.026243600165721973
144,COBL,0.0018693138749727514,-0.0018793138749727514,0.0078743751254855,-0.0078843751254855,-0.00800704073423135,0.00799704073423135,0.008828066444403523,-0.008838066444403523
145,COBLL1,0.004039487920788301,-0.004049487920788301,0.010795167008879253,-0.010805167008879252,0.0032815738178395837,-0.0032915738178395837,0.008724322753955113,-0.008734322753955113
146,COL13A1,,,,,,,0.00890651398579484,-0.008916513985794839
147,COL17A1,0.004473031989264034,-0.004483031989264034,0.008074023023548052,-0.008084023023548052,0.011724532738802085,-0.011734532738802084,0.009440742068087093,-0.009450742068087093
148,COL18A1,0.0036972673454104266,-0.0037072673454104266,0.007426895325886029,-0.007436895325886029,-0.020088161798884653,0.020078161798884653,0.011541684881448952,-0.011551684881448952
149,COL1A1,0.004528584160922597,-0.0045385841609225964,0.012480097811255725,-0.012490097811255724,0.0006837892165150877,-0.0006937892165150878,0.008339600153475388,-0.008349600153475387
150,COL1A2,0.0013147163415599405,-0.0013247163415599406,0.005721551369858455,-0.005731551369858454,,,-0.0009738334069644694,0.0009638334069644694
151,COL23A1,0.00452909708758184,-0.00453909708758184,0.0010386495720260541,-0.0010486495720260542,-0.013518679791603226,0.013508679791603227,0.007950471335564147,-0.007960471335564146
152,COL4A6,0.007866489317252867,-0.007876489317252867,0.006855099144151305,-0.006865099144151305,-0.010361457606519256,0.010351457606519256,0.0035153014353362516,-0.0035253014353362516
153,COPS2,0.010673014615298015,-0.010683014615298015,0.006366616451734641,-0.006376616451734641,-0.003480416738351519,0.003470416738351519,0.0026259929735577003,-0.0026359929735577004
154,COQ2,0.0032157484943439937,-0.0032257484943439938,0.0028126106896556313,-0.0028226106896556314,-0.014289479747483833,0.014279479747483833,-0.004742850992611181,0.004732850992611181
155,CPM,0.0008917885192157651,-0.0009017885192157652,-0.0331186212007352,0.0331086212007352,0.011775795319673224,-0.011785795319673224,0.008285966270107192,-0.008295966270107192
156,CPNE8,0.004559564917867985,-0.004569564917867985,-0.007071682580718608,0.007061682580718608,0.001970836596150799,-0.001980836596150799,0.005092149258585352,-0.005102149258585351
157,CPSF3,0.0034867893044909504,-0.0034967893044909504,0.0069703493110011144,-0.006980349311001114,-0.0018764059036444902,0.0018664059036444902,-0.00022340121840203064,0.00021340121840203064
158,CPT1A,0.005441272202240506,-0.005451272202240506,-0.008233192465844696,0.008223192465844697,-0.0102912248400064,0.0102812248400064,-0.003424091201297594,0.003414091201297594
159,CRAMP1L,0.008750230776035782,-0.008760230776035782,0.009110089032259183,-0.009120089032259183,-0.013915985630070807,0.013905985630070807,0.004334555685212682,-0.004344555685212682
