,Unnamed: 0,decouple_UL,couple_UL,decouple_RAO,couple_RAO,decouple_DL,couple_DL,decouple_Subplate,couple_Subplate,decouple_VSVZ,couple_VSVZ,decouple_IPC,couple_IPC,decouple_DC,couple_DC,gene
171,,-0.0019248714857080865,0.0019248714857080865,-0.00407848807346909,0.00407848807346909,2.4357873182889733e-05,-2.4357873182889733e-05,0.0005879786386402547,-0.0005879786386402547,,,,,0.00013941661469164812,-0.00013941661469164812,PREX1
172,,0.0012588830054819644,-0.0012588830054819644,0.0024750485338439557,-0.0024750485338439557,0.005050009550613015,-0.005050009550613015,0.003944707495535722,-0.003944707495535722,,,,,-0.0014184598084936509,0.0014184598084936509,MED12L
173,,-0.004821583340168377,0.004821583340168377,0.011064729555917918,-0.011064729555917918,-0.0024574148934891973,0.0024574148934891973,-0.0003399774110093498,0.0003399774110093498,,,,,0.01730804771151852,-0.01730804771151852,SYNDIG1
174,,0.0034930058043434326,-0.0034930058043434326,0.004804081848627129,-0.004804081848627129,0.008129119690285687,-0.008129119690285687,0.014294972610468984,-0.014294972610468984,,,,,,,GRIN3A
175,,-0.002764968278042186,0.002764968278042186,5.5660245554131627e-05,-5.5660245554131627e-05,0.0042161985519256415,-0.0042161985519256415,-0.0019357969093931268,0.0019357969093931268,,,,,0.0053311310467295675,-0.0053311310467295675,TSHZ2
176,,0.0003057404575919423,-0.0003057404575919423,-0.0030647112475580413,0.0030647112475580413,-0.005151923867333465,0.005151923867333465,0.020704892862511814,-0.020704892862511814,0.017656553678310344,-0.017656553678310344,,,0.008665478192117479,-0.008665478192117479,RBL1
177,,-0.0036615309646723937,0.0036615309646723937,-0.004123119902038175,0.004123119902038175,-0.00812613180706933,0.00812613180706933,0.00445009201778588,-0.00445009201778588,,,,,-0.0015886577642854269,0.0015886577642854269,A330015K06RIK
178,,,,-0.0018997043858485357,0.0018997043858485357,-3.597627341801746e-05,3.597627341801746e-05,,,,,,,,,DAPP1
179,,-0.0015462192931312915,0.0015462192931312915,0.000581288949934658,-0.000581288949934658,0.004124446640499366,-0.004124446640499366,-0.004487669385432762,0.004487669385432762,,,,,-0.001484021090181517,0.001484021090181517,CST3
180,,-0.0025337256484760026,0.0025337256484760026,-0.005454594039770874,0.005454594039770874,0.0009627707646764141,-0.0009627707646764141,0.0019499579626923655,-0.0019499579626923655,,,,,0.0010686482489023208,-0.0010686482489023208,KCNMB2
181,,0.00827669298703583,-0.00827669298703583,-0.008976985726157828,0.008976985726157828,0.006118088938736721,-0.006118088938736721,,,,,,,-0.003911349462427716,0.003911349462427716,WLS
182,,-0.01161044653273146,0.01161044653273146,-0.019975812158179698,0.019975812158179698,,,,,,,,,,,DDX58
183,,-0.002663769619680921,0.002663769619680921,-0.006853973755557317,0.006853973755557317,-0.0002755474176069292,0.0002755474176069292,0.004823801913219863,-0.004823801913219863,,,,,0.00239292870809648,-0.00239292870809648,TOX
184,,-0.00038235994323717465,0.00038235994323717465,-0.003273915908434233,0.003273915908434233,-0.0006621587619189545,0.0006621587619189545,-0.0004966827304845461,0.0004966827304845461,,,,,-0.007342234164867352,0.007342234164867352,SMC2
185,,-0.0001268430665156972,0.0001268430665156972,0.006156286136332956,-0.006156286136332956,,,,,,,,,,,SLC39A8
186,,0.005891852037771539,-0.005891852037771539,0.001765967615154948,-0.001765967615154948,,,0.0037944805152144226,-0.0037944805152144226,,,,,,,B230312C02RIK
187,,,,-0.0009350384353166291,0.0009350384353166291,0.010792507677348746,-0.010792507677348746,-0.0009144123827545259,0.0009144123827545259,,,,,,,S100A1
188,,0.021541320901037213,-0.021541320901037213,-0.00655803368374825,0.00655803368374825,0.003379919027064769,-0.003379919027064769,-0.0029466531883160854,0.0029466531883160854,,,,,0.0008766763284768428,-0.0008766763284768428,NEGR1
189,,-0.001696639659507379,0.001696639659507379,0.007771114073711866,-0.007771114073711866,-0.008965082364600127,0.008965082364600127,0.04210468535050376,-0.04210468535050376,,,,,-0.003249170804395546,0.003249170804395546,FSTL5
190,,0.00041341212592618803,-0.00041341212592618803,-0.006730277130647035,0.006730277130647035,-0.0021610637622967027,0.0021610637622967027,-0.003011765004713292,0.003011765004713292,,,,,0.002076390392267303,-0.002076390392267303,MMP16
191,,0.014788374651441914,-0.014788374651441914,0.007478369243462929,-0.007478369243462929,-0.006422941911111001,0.006422941911111001,0.024177993026811846,-0.024177993026811846,,,,,0.00040641944420028234,-0.00040641944420028234,INTU
